BPIC2012_2000_ABSENCE_0.2_2.xes,0.992308
BPIC2012_10000_ABSENCE_1.0_1.xes,0.970794
BPIC2012_10000_INSERTION_1.0_4.xes,0.958414
Sepsis_100000_ABSENCE_2.0_3.xes,0.364184
BPIC2012_4000_ORDERING_10.0_4.xes,0.831177
BPIC2012_10000_ORDERING_1.0_3.xes,0.978431
BPIC2012_4000_MIXED_0.1_2.xes,0.996348
Sepsis_100000_SUBSTITUTION_1.0_3.xes,0.465603
RTFMS_1000_SUBSTITUTION_10.0_1.xes,0.244898
RTFMS_1000_ABSENCE_2.0_4.xes,0.742857
RTFMS_10000_INSERTION_10.0_4.xes,0.087989
BPIC2012_1000_ORDERING_0.2_3.xes,0.995370
Sepsis_10000_INSERTION_0.4_4.xes,0.954853
Sepsis_100000_ABSENCE_0.1_4.xes,0.897137
Sepsis_4000_SUBSTITUTION_0.1_4.xes,0.995187
Sepsis_100000_ORDERING_1.0_4.xes,0.502375
Sepsis_10000_MIXED_10.0_3.xes,0.477157
RTFMS_40000_ABSENCE_0.2_4.xes,0.896296
Sepsis_40000_SUBSTITUTION_0.1_2.xes,0.954853
BPIC2012_100000_ORDERING_0.1_3.xes,0.989347
Sepsis_2000_MIXED_0.2_2.xes,0.993333
RTFMS_1000_SUBSTITUTION_0.4_4.xes,0.866667
BPIC2012_40000_INSERTION_0.4_4.xes,0.964998
BPIC2012_10000_SUBSTITUTION_1.0_1.xes,0.959923
BPIC2012_2000_ORDERING_0.1_2.xes,0.996144
RTFMS_1000_SUBSTITUTION_0.1_3.xes,0.962963
RTFMS_2000_SUBSTITUTION_1.0_2.xes,0.641509
RTFMS_2000_SUBSTITUTION_0.1_5.xes,0.971429
BPIC2012_40000_INSERTION_2.0_3.xes,0.854411
RTFMS_2000_SUBSTITUTION_0.4_5.xes,0.829268
Sepsis_1000_SUBSTITUTION_1.0_4.xes,0.972727
RTFMS_1000_ORDERING_0.1_4.xes,0.962963
BPIC2012_2000_INSERTION_0.4_1.xes,0.985969
BPIC2012_2000_INSERTION_0.1_1.xes,0.997429
Sepsis_20000_INSERTION_0.1_2.xes,0.976905
Sepsis_40000_SUBSTITUTION_4.0_4.xes,0.353679
RTFMS_20000_ABSENCE_2.0_1.xes,0.771186
Sepsis_4000_ABSENCE_0.4_2.xes,0.982185
Sepsis_2000_MIXED_0.4_2.xes,0.985411
Sepsis_1000_INSERTION_0.4_2.xes,0.992647
BPIC2012_10000_INSERTION_0.2_4.xes,0.990488
BPIC2012_2000_MIXED_0.4_2.xes,0.987245
Sepsis_4000_INSERTION_0.1_3.xes,0.995187
Sepsis_1000_ABSENCE_0.2_5.xes,0.996310
BPIC2012_20000_ORDERING_0.4_2.xes,0.987320
BPIC2012_20000_INSERTION_1.0_5.xes,0.946898
Sepsis_4000_SUBSTITUTION_0.4_5.xes,0.981020
BPIC2012_1000_MIXED_10.0_4.xes,0.779961
BPIC2012_20000_INSERTION_1.0_2.xes,0.946685
Sepsis_40000_MIXED_4.0_5.xes,0.364970
Sepsis_100000_INSERTION_2.0_4.xes,0.303989
BPIC2012_4000_MIXED_4.0_5.xes,0.896182
BPIC2012_2000_SUBSTITUTION_4.0_2.xes,0.880562
BPIC2012_20000_MIXED_10.0_1.xes,0.689669
RTFMS_10000_ABSENCE_0.4_2.xes,0.819277
BPIC2012_20000_MIXED_2.0_3.xes,0.906934
RTFMS_100000_ABSENCE_4.0_2.xes,0.701245
Sepsis_20000_INSERTION_2.0_5.xes,0.682258
BPIC2012_40000_MIXED_0.4_4.xes,0.969034
RTFMS_100000_MIXED_10.0_3.xes,0.051940
Sepsis_10000_INSERTION_0.1_3.xes,0.988318
Sepsis_2000_ABSENCE_0.2_3.xes,0.994660
Sepsis_100000_ABSENCE_4.0_5.xes,0.245075
Sepsis_2000_ABSENCE_0.1_4.xes,0.995989
BPIC2012_10000_ABSENCE_0.1_2.xes,0.996814
RTFMS_10000_ABSENCE_4.0_4.xes,0.686869
BPIC2012_20000_ORDERING_0.1_5.xes,0.996026
RTFMS_2000_INSERTION_4.0_2.xes,0.336735
BPIC2012_1000_INSERTION_10.0_5.xes,0.763462
BPIC2012_40000_ORDERING_10.0_4.xes,0.712161
BPIC2012_1000_ABSENCE_1.0_4.xes,0.965909
BPIC2012_20000_ORDERING_2.0_4.xes,0.946327
BPIC2012_10000_INSERTION_1.0_5.xes,0.961049
RTFMS_100000_ORDERING_1.0_5.xes,0.646388
Sepsis_20000_MIXED_0.2_4.xes,0.955932
Sepsis_20000_SUBSTITUTION_0.1_4.xes,0.976905
BPIC2012_40000_INSERTION_2.0_1.xes,0.853008
BPIC2012_4000_INSERTION_0.2_5.xes,0.993445
BPIC2012_40000_ORDERING_2.0_1.xes,0.919708
BPIC2012_1000_MIXED_4.0_3.xes,0.882729
Sepsis_1000_ABSENCE_10.0_4.xes,0.797806
Sepsis_40000_MIXED_0.4_3.xes,0.846000
Sepsis_20000_INSERTION_0.1_1.xes,0.976905
RTFMS_40000_MIXED_4.0_1.xes,0.154044
Sepsis_100000_MIXED_2.0_1.xes,0.314498
Sepsis_20000_ORDERING_4.0_4.xes,0.554028
BPIC2012_2000_ORDERING_4.0_2.xes,0.927785
Sepsis_4000_SUBSTITUTION_0.4_3.xes,0.981020
BPIC2012_2000_INSERTION_0.1_2.xes,0.997429
RTFMS_100000_SUBSTITUTION_0.1_4.xes,0.706612
BPIC2012_100000_INSERTION_1.0_3.xes,0.835887
BPIC2012_4000_MIXED_0.4_1.xes,0.987672
BPIC2012_40000_MIXED_4.0_1.xes,0.782748
BPIC2012_2000_SUBSTITUTION_0.2_1.xes,0.991026
BPIC2012_1000_ORDERING_0.1_4.xes,0.995360
BPIC2012_2000_INSERTION_0.2_5.xes,0.994872
RTFMS_4000_INSERTION_4.0_3.xes,0.269006
Sepsis_2000_ABSENCE_1.0_3.xes,0.975131
Sepsis_20000_ORDERING_4.0_3.xes,0.552219
Sepsis_20000_ABSENCE_0.1_1.xes,0.976905
BPIC2012_10000_ABSENCE_2.0_1.xes,0.944804
BPIC2012_4000_SUBSTITUTION_0.2_5.xes,0.993440
BPIC2012_40000_ABSENCE_0.1_3.xes,0.992141
RTFMS_10000_ORDERING_2.0_2.xes,0.634615
RTFMS_20000_SUBSTITUTION_1.0_1.xes,0.396552
RTFMS_40000_INSERTION_10.0_2.xes,0.048812
BPIC2012_1000_INSERTION_0.2_4.xes,0.995370
RTFMS_40000_INSERTION_1.0_3.xes,0.309278
Sepsis_1000_SUBSTITUTION_0.2_3.xes,0.996310
BPIC2012_20000_ORDERING_1.0_3.xes,0.973026
RTFMS_20000_ABSENCE_0.1_2.xes,0.893204
BPIC2012_10000_INSERTION_4.0_3.xes,0.853249
BPIC2012_10000_INSERTION_2.0_2.xes,0.920417
BPIC2012_4000_SUBSTITUTION_1.0_5.xes,0.962963
BPIC2012_2000_ABSENCE_0.4_2.xes,0.989770
Sepsis_10000_MIXED_0.2_2.xes,0.976905
BPIC2012_4000_ORDERING_4.0_3.xes,0.930459
BPIC2012_100000_INSERTION_10.0_5.xes,0.360136
RTFMS_40000_INSERTION_0.4_3.xes,0.493827
Sepsis_20000_ORDERING_0.1_1.xes,0.976905
RTFMS_40000_ABSENCE_4.0_3.xes,0.668539
RTFMS_2000_MIXED_0.2_2.xes,0.894737
RTFMS_2000_INSERTION_0.1_5.xes,0.944444
BPIC2012_10000_ORDERING_4.0_5.xes,0.912430
RTFMS_10000_ORDERING_4.0_5.xes,0.553719
Sepsis_40000_ORDERING_10.0_5.xes,0.210710
Sepsis_2000_ABSENCE_2.0_4.xes,0.943949
RTFMS_4000_ORDERING_0.4_5.xes,0.872727
Sepsis_2000_ABSENCE_2.0_3.xes,0.945013
BPIC2012_100000_ORDERING_4.0_2.xes,0.729201
RTFMS_1000_ABSENCE_2.0_2.xes,0.675676
BPIC2012_40000_ORDERING_1.0_3.xes,0.956322
Sepsis_2000_INSERTION_2.0_5.xes,0.942748
Sepsis_2000_INSERTION_0.2_5.xes,0.992000
Sepsis_4000_INSERTION_10.0_1.xes,0.667755
BPIC2012_2000_ABSENCE_1.0_1.xes,0.967337
RTFMS_2000_ORDERING_10.0_4.xes,0.450704
RTFMS_10000_INSERTION_0.4_4.xes,0.663366
RTFMS_20000_ORDERING_0.1_1.xes,0.893204
BPIC2012_20000_ORDERING_0.2_1.xes,0.994049
Sepsis_4000_ABSENCE_0.1_4.xes,0.995187
BPIC2012_10000_ABSENCE_0.2_5.xes,0.990480
Sepsis_2000_ORDERING_2.0_2.xes,0.951469
RTFMS_4000_ABSENCE_0.2_1.xes,0.905660
Sepsis_20000_ORDERING_0.1_3.xes,0.978035
Sepsis_4000_MIXED_0.4_1.xes,0.980998
Sepsis_4000_INSERTION_0.2_4.xes,0.990419
Sepsis_4000_ABSENCE_10.0_3.xes,0.698129
RTFMS_2000_ORDERING_10.0_1.xes,0.397590
Sepsis_20000_INSERTION_10.0_4.xes,0.303989
Sepsis_4000_INSERTION_2.0_1.xes,0.911700
RTFMS_20000_INSERTION_10.0_2.xes,0.068750
Sepsis_1000_ABSENCE_0.2_3.xes,0.998152
BPIC2012_40000_ORDERING_0.1_1.xes,0.995222
RTFMS_10000_ORDERING_0.2_5.xes,0.894737
BPIC2012_20000_ABSENCE_0.2_5.xes,0.990673
BPIC2012_4000_MIXED_4.0_1.xes,0.890007
RTFMS_1000_SUBSTITUTION_0.4_5.xes,0.896552
RTFMS_20000_MIXED_0.4_1.xes,0.601307
BPIC2012_1000_MIXED_2.0_3.xes,0.944444
BPIC2012_10000_ORDERING_1.0_5.xes,0.970737
BPIC2012_100000_SUBSTITUTION_0.2_3.xes,0.958919
RTFMS_2000_MIXED_0.4_3.xes,0.829268
BPIC2012_100000_MIXED_0.2_5.xes,0.965494
Sepsis_20000_MIXED_0.1_3.xes,0.976905
Sepsis_20000_ABSENCE_4.0_4.xes,0.563624
BPIC2012_4000_ABSENCE_2.0_1.xes,0.947257
BPIC2012_2000_INSERTION_0.4_5.xes,0.988520
Sepsis_1000_INSERTION_1.0_1.xes,0.976364
RTFMS_10000_MIXED_0.2_2.xes,0.809524
Sepsis_20000_ORDERING_10.0_5.xes,0.339350
BPIC2012_10000_ABSENCE_10.0_2.xes,0.785429
RTFMS_20000_ABSENCE_0.1_5.xes,0.893204
Sepsis_1000_MIXED_0.2_4.xes,0.996310
RTFMS_1000_ORDERING_4.0_4.xes,0.555556
RTFMS_20000_ORDERING_2.0_5.xes,0.627586
RTFMS_20000_INSERTION_2.0_2.xes,0.243243
Sepsis_100000_ORDERING_0.2_2.xes,0.827789
RTFMS_4000_MIXED_0.1_3.xes,0.941176
Sepsis_20000_ABSENCE_0.4_5.xes,0.920566
Sepsis_40000_INSERTION_0.4_1.xes,0.841791
BPIC2012_2000_INSERTION_2.0_5.xes,0.937346
Sepsis_10000_ABSENCE_1.0_3.xes,0.904813
Sepsis_100000_MIXED_0.1_2.xes,0.896186
Sepsis_10000_ORDERING_0.2_5.xes,0.979167
RTFMS_100000_ORDERING_0.1_2.xes,0.886010
Sepsis_40000_ABSENCE_0.1_5.xes,0.957014
Sepsis_1000_ABSENCE_0.2_4.xes,0.994465
Sepsis_100000_SUBSTITUTION_0.2_3.xes,0.815029
RTFMS_10000_ABSENCE_10.0_5.xes,0.561404
Sepsis_10000_ABSENCE_0.2_1.xes,0.976905
Sepsis_1000_ABSENCE_0.1_3.xes,1.000000
BPIC2012_2000_ABSENCE_10.0_4.xes,0.818079
Sepsis_40000_ABSENCE_4.0_2.xes,0.411079
BPIC2012_2000_MIXED_1.0_2.xes,0.967337
BPIC2012_40000_MIXED_4.0_4.xes,0.781062
Sepsis_100000_ORDERING_2.0_4.xes,0.340032
Sepsis_4000_SUBSTITUTION_0.2_3.xes,0.990419
RTFMS_100000_MIXED_0.2_1.xes,0.581633
RTFMS_40000_ORDERING_0.1_1.xes,0.876812
BPIC2012_10000_MIXED_0.1_5.xes,0.995623
Sepsis_100000_SUBSTITUTION_1.0_2.xes,0.464835
Sepsis_1000_SUBSTITUTION_10.0_4.xes,0.800000
Sepsis_100000_ABSENCE_4.0_3.xes,0.243734
BPIC2012_20000_INSERTION_10.0_2.xes,0.652939
BPIC2012_100000_INSERTION_0.1_1.xes,0.979358
BPIC2012_10000_MIXED_0.1_3.xes,0.996019
RTFMS_2000_MIXED_0.2_5.xes,0.894737
RTFMS_20000_MIXED_4.0_4.xes,0.208238
RTFMS_1000_MIXED_4.0_2.xes,0.413793
BPIC2012_1000_MIXED_10.0_5.xes,0.771318
BPIC2012_2000_MIXED_1.0_1.xes,0.969773
BPIC2012_2000_MIXED_4.0_2.xes,0.894675
Sepsis_2000_SUBSTITUTION_2.0_1.xes,0.946565
Sepsis_1000_ORDERING_0.1_3.xes,0.996303
Sepsis_100000_SUBSTITUTION_0.4_5.xes,0.678973
Sepsis_20000_INSERTION_10.0_2.xes,0.304536
BPIC2012_10000_SUBSTITUTION_1.0_5.xes,0.956154
RTFMS_40000_MIXED_2.0_1.xes,0.253669
BPIC2012_20000_INSERTION_1.0_1.xes,0.946056
BPIC2012_40000_ORDERING_0.2_4.xes,0.990252
Sepsis_100000_MIXED_0.4_3.xes,0.691742
RTFMS_2000_ORDERING_4.0_5.xes,0.634615
BPIC2012_1000_INSERTION_4.0_2.xes,0.890792
RTFMS_4000_SUBSTITUTION_0.1_4.xes,0.923077
BPIC2012_2000_MIXED_2.0_2.xes,0.942118
RTFMS_2000_ABSENCE_0.2_3.xes,0.918919
RTFMS_20000_MIXED_2.0_5.xes,0.349810
Sepsis_40000_SUBSTITUTION_0.4_1.xes,0.840954
BPIC2012_20000_ABSENCE_0.4_4.xes,0.984542
RTFMS_100000_SUBSTITUTION_0.4_4.xes,0.391705
Sepsis_10000_MIXED_0.4_5.xes,0.955932
RTFMS_4000_ABSENCE_2.0_5.xes,0.716418
RTFMS_20000_INSERTION_4.0_3.xes,0.151007
Sepsis_1000_SUBSTITUTION_0.2_1.xes,0.996310
BPIC2012_1000_INSERTION_0.2_1.xes,0.993056
Sepsis_1000_INSERTION_1.0_2.xes,0.980000
Sepsis_4000_ORDERING_10.0_2.xes,0.698129
BPIC2012_40000_ORDERING_2.0_3.xes,0.921134
RTFMS_20000_SUBSTITUTION_0.2_1.xes,0.730159
RTFMS_40000_SUBSTITUTION_1.0_5.xes,0.321809
BPIC2012_10000_ORDERING_10.0_4.xes,0.817873
RTFMS_1000_ORDERING_1.0_5.xes,0.812500
RTFMS_20000_MIXED_1.0_3.xes,0.455000
Sepsis_1000_INSERTION_2.0_4.xes,0.955357
BPIC2012_10000_SUBSTITUTION_0.1_1.xes,0.996019
RTFMS_4000_ABSENCE_1.0_3.xes,0.827586
BPIC2012_40000_ABSENCE_0.2_3.xes,0.988140
Sepsis_40000_ABSENCE_1.0_1.xes,0.710327
RTFMS_1000_SUBSTITUTION_1.0_5.xes,0.742857
BPIC2012_4000_SUBSTITUTION_0.1_4.xes,0.996348
RTFMS_20000_SUBSTITUTION_0.1_2.xes,0.828829
Sepsis_40000_MIXED_10.0_4.xes,0.189219
Sepsis_20000_SUBSTITUTION_4.0_2.xes,0.519656
Sepsis_1000_ABSENCE_0.2_1.xes,0.996310
Sepsis_20000_INSERTION_0.4_4.xes,0.915584
BPIC2012_1000_INSERTION_10.0_2.xes,0.748571
BPIC2012_100000_MIXED_2.0_4.xes,0.754277
BPIC2012_100000_INSERTION_1.0_4.xes,0.831904
BPIC2012_20000_INSERTION_0.1_4.xes,0.993766
Sepsis_4000_MIXED_0.4_3.xes,0.981020
RTFMS_1000_MIXED_10.0_1.xes,0.255102
RTFMS_20000_MIXED_0.4_5.xes,0.634483
RTFMS_20000_INSERTION_0.4_2.xes,0.594771
RTFMS_1000_SUBSTITUTION_2.0_3.xes,0.577778
BPIC2012_40000_ORDERING_10.0_2.xes,0.708708
RTFMS_1000_MIXED_0.4_5.xes,0.866667
Sepsis_2000_MIXED_0.1_3.xes,0.995989
BPIC2012_20000_ABSENCE_10.0_3.xes,0.757365
BPIC2012_100000_MIXED_0.1_2.xes,0.981561
Sepsis_100000_MIXED_4.0_1.xes,0.190155
Sepsis_40000_SUBSTITUTION_0.1_1.xes,0.954853
Sepsis_100000_INSERTION_0.2_4.xes,0.811122
Sepsis_20000_ABSENCE_0.4_4.xes,0.916576
RTFMS_1000_INSERTION_0.1_5.xes,0.962963
Sepsis_2000_SUBSTITUTION_1.0_3.xes,0.973890
RTFMS_2000_SUBSTITUTION_10.0_3.xes,0.165746
BPIC2012_4000_ORDERING_0.2_3.xes,0.994894
Sepsis_10000_SUBSTITUTION_4.0_5.xes,0.678973
Sepsis_4000_ORDERING_4.0_1.xes,0.844969
BPIC2012_1000_MIXED_4.0_1.xes,0.898488
RTFMS_100000_SUBSTITUTION_1.0_4.xes,0.219922
BPIC2012_4000_INSERTION_10.0_3.xes,0.722899
RTFMS_2000_MIXED_10.0_4.xes,0.222222
RTFMS_4000_ORDERING_0.2_4.xes,0.905660
RTFMS_1000_INSERTION_4.0_4.xes,0.389831
BPIC2012_100000_ABSENCE_0.2_3.xes,0.973678
RTFMS_10000_INSERTION_0.4_5.xes,0.660194
RTFMS_4000_ABSENCE_0.2_2.xes,0.923077
BPIC2012_1000_SUBSTITUTION_1.0_2.xes,0.970455
RTFMS_20000_ABSENCE_0.1_4.xes,0.910891
BPIC2012_100000_INSERTION_2.0_5.xes,0.725565
BPIC2012_20000_ORDERING_10.0_5.xes,0.781042
BPIC2012_20000_INSERTION_2.0_3.xes,0.898888
Sepsis_100000_MIXED_0.2_5.xes,0.818182
BPIC2012_4000_INSERTION_1.0_3.xes,0.967213
RTFMS_2000_MIXED_1.0_3.xes,0.666667
Sepsis_1000_ABSENCE_1.0_2.xes,0.976364
RTFMS_10000_MIXED_0.1_3.xes,0.894737
BPIC2012_1000_ORDERING_10.0_5.xes,0.808554
Sepsis_100000_INSERTION_10.0_3.xes,0.083713
Sepsis_2000_ORDERING_2.0_1.xes,0.937659
Sepsis_10000_MIXED_1.0_4.xes,0.898089
BPIC2012_20000_MIXED_0.1_2.xes,0.993766
Sepsis_40000_ABSENCE_0.2_5.xes,0.920566
Sepsis_1000_ORDERING_0.1_4.xes,0.996303
RTFMS_10000_MIXED_10.0_4.xes,0.137860
Sepsis_40000_SUBSTITUTION_2.0_3.xes,0.521578
BPIC2012_100000_SUBSTITUTION_2.0_2.xes,0.720132
RTFMS_100000_SUBSTITUTION_2.0_2.xes,0.126206
Sepsis_100000_ORDERING_10.0_5.xes,0.104187
RTFMS_4000_MIXED_0.2_2.xes,0.872727
BPIC2012_1000_MIXED_0.4_1.xes,0.988479
Sepsis_2000_MIXED_1.0_2.xes,0.968668
Sepsis_2000_ORDERING_0.1_5.xes,0.998661
RTFMS_1000_SUBSTITUTION_10.0_4.xes,0.268041
RTFMS_1000_MIXED_0.1_4.xes,0.962963
BPIC2012_10000_SUBSTITUTION_0.1_4.xes,0.996021
Sepsis_2000_SUBSTITUTION_2.0_5.xes,0.942748
Sepsis_4000_SUBSTITUTION_10.0_4.xes,0.675964
RTFMS_2000_MIXED_0.4_5.xes,0.829268
Sepsis_40000_SUBSTITUTION_4.0_3.xes,0.352500
BPIC2012_20000_ORDERING_0.2_3.xes,0.994048
Sepsis_2000_INSERTION_0.2_4.xes,0.993333
RTFMS_2000_ORDERING_2.0_5.xes,0.755556
RTFMS_40000_INSERTION_4.0_4.xes,0.107735
BPIC2012_100000_SUBSTITUTION_0.4_5.xes,0.922638
BPIC2012_2000_MIXED_4.0_3.xes,0.887059
BPIC2012_10000_ORDERING_10.0_3.xes,0.817344
Sepsis_10000_INSERTION_0.2_1.xes,0.976905
BPIC2012_100000_SUBSTITUTION_4.0_5.xes,0.571634
Sepsis_2000_INSERTION_1.0_4.xes,0.971279
Sepsis_100000_INSERTION_0.4_4.xes,0.681708
Sepsis_10000_ABSENCE_0.1_3.xes,0.990632
BPIC2012_100000_MIXED_2.0_2.xes,0.759527
RTFMS_40000_INSERTION_0.1_1.xes,0.761006
Sepsis_1000_ORDERING_4.0_5.xes,0.902946
Sepsis_2000_ORDERING_1.0_4.xes,0.972549
BPIC2012_4000_ABSENCE_2.0_5.xes,0.947109
BPIC2012_100000_MIXED_0.2_4.xes,0.964215
RTFMS_20000_SUBSTITUTION_4.0_3.xes,0.151203
BPIC2012_2000_ABSENCE_4.0_5.xes,0.903614
RTFMS_100000_ORDERING_1.0_3.xes,0.640449
Sepsis_1000_MIXED_0.1_3.xes,0.996303
RTFMS_10000_ORDERING_0.4_4.xes,0.781609
Sepsis_100000_ORDERING_0.2_4.xes,0.826979
RTFMS_1000_MIXED_0.2_1.xes,0.928571
BPIC2012_40000_MIXED_0.4_3.xes,0.965885
RTFMS_40000_ORDERING_0.1_4.xes,0.864286
Sepsis_10000_ORDERING_0.1_3.xes,0.989474
BPIC2012_4000_SUBSTITUTION_1.0_2.xes,0.962278
RTFMS_4000_MIXED_2.0_1.xes,0.431193
Sepsis_2000_ORDERING_1.0_5.xes,0.971204
Sepsis_20000_INSERTION_1.0_1.xes,0.809569
RTFMS_1000_MIXED_0.2_2.xes,0.928571
Sepsis_2000_INSERTION_1.0_2.xes,0.971279
Sepsis_20000_ABSENCE_1.0_1.xes,0.826172
RTFMS_2000_ORDERING_4.0_2.xes,0.618182
Sepsis_10000_ORDERING_0.4_4.xes,0.961364
Sepsis_100000_ORDERING_1.0_1.xes,0.498527
Sepsis_4000_ABSENCE_10.0_4.xes,0.696095
Sepsis_4000_ABSENCE_0.4_5.xes,0.980998
BPIC2012_2000_INSERTION_2.0_2.xes,0.942189
BPIC2012_100000_INSERTION_0.1_4.xes,0.978919
BPIC2012_100000_ABSENCE_0.1_1.xes,0.985772
BPIC2012_10000_ORDERING_0.2_1.xes,0.995625
Sepsis_40000_INSERTION_1.0_4.xes,0.681708
RTFMS_10000_SUBSTITUTION_1.0_1.xes,0.478571
Sepsis_100000_ABSENCE_0.4_3.xes,0.707950
BPIC2012_10000_INSERTION_10.0_3.xes,0.700476
Sepsis_100000_SUBSTITUTION_2.0_5.xes,0.302792
RTFMS_4000_ORDERING_0.1_5.xes,0.941176
BPIC2012_1000_ABSENCE_0.4_5.xes,0.986175
RTFMS_1000_SUBSTITUTION_10.0_5.xes,0.262626
BPIC2012_40000_INSERTION_10.0_2.xes,0.555225
RTFMS_1000_SUBSTITUTION_0.2_1.xes,0.928571
RTFMS_2000_ABSENCE_10.0_4.xes,0.596491
Sepsis_10000_ABSENCE_10.0_5.xes,0.507813
RTFMS_10000_MIXED_0.1_1.xes,0.894737
Sepsis_2000_SUBSTITUTION_0.1_2.xes,0.997326
Sepsis_1000_INSERTION_2.0_3.xes,0.948214
RTFMS_1000_ORDERING_0.2_3.xes,0.928571
BPIC2012_2000_ORDERING_0.4_3.xes,0.991049
RTFMS_2000_ORDERING_0.1_4.xes,0.944444
RTFMS_2000_SUBSTITUTION_4.0_5.xes,0.354167
Sepsis_40000_INSERTION_0.2_4.xes,0.915584
RTFMS_20000_ORDERING_0.4_2.xes,0.814159
RTFMS_4000_SUBSTITUTION_0.4_5.xes,0.786885
